BOOK_ID,last_name,first_name,title,Date,url
22,Aldred,W,A Lost Cause A Story Of The Last Rebellion In Poland,1881,"https://archive.org/details/texts?&and[]=A%20Lost%20Cause%20A%20Story%20Of%20The%20Last%20Rebellion%20In%20Poland&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Aldred"""
23,Aldrich,Thomas,Daisys Necklace And What Came Of It A Literary Episode,1857,"https://archive.org/details/texts?&and[]=Daisys%20Necklace%20And%20What%20Came%20Of%20It%20A%20Literary%20Episode&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Aldrich"""
24,Aldrich,Thomas,Marjorie Daw And Other People,1873,"https://archive.org/details/texts?&and[]=Marjorie%20Daw%20And%20Other%20People&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Aldrich"""
25,Aldrich,Thomas,Out Of His Head A Romance,1862,"https://archive.org/details/texts?&and[]=Out%20Of%20His%20Head%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Aldrich"""
26,Aldrich,Thomas,Prudence Palfrey A Novel,1874,"https://archive.org/details/texts?&and[]=Prudence%20Palfrey%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Aldrich"""
27,Alexander,Annie,A Choice Of Evils A Novel,1894,"https://archive.org/details/texts?&and[]=A%20Choice%20Of%20Evils%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Alexander"""
28,Alexander,Annie,Blind Fate A Novel,1890,"https://archive.org/details/texts?&and[]=Blind%20Fate%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Alexander"""
29,Alexander,Annie,Found Wanting A Novel,1893,"https://archive.org/details/texts?&and[]=Found%20Wanting%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Alexander"""
30,Alexander,Annie,Kate Vernon A Tale,1854,"https://archive.org/details/texts?&and[]=Kate%20Vernon%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Alexander"""
31,Alexander,Annie,Monas Choice A Novel,1887,"https://archive.org/details/texts?&and[]=Monas%20Choice%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Alexander"""
32,Alexander,Annie,Not While She Lives A Novel,1870,"https://archive.org/details/texts?&and[]=Not%20While%20She%20Lives%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Alexander"""
33,Alexander,Annie,The Admirals Ward,1883,"https://archive.org/details/texts?&and[]=The%20Admirals%20Ward&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Alexander"""
34,Alexander,Annie,The Executor A Novel,1883,"https://archive.org/details/texts?&and[]=The%20Executor%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Alexander"""
35,Alexander,Annie,The Heritage Of Langdale A Novel,1877,"https://archive.org/details/texts?&and[]=The%20Heritage%20Of%20Langdale%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Alexander"""
36,Alexander,Annie,The Snare Of The Fowler,1892,"https://archive.org/details/texts?&and[]=The%20Snare%20Of%20The%20Fowler&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Alexander"""
37,Alexander,George,Doctor Victoria A Picture From The Period,1881,"https://archive.org/details/texts?&and[]=Doctor%20Victoria%20A%20Picture%20From%20The%20Period&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Alexander"""
38,Alford,Elizabeth,Nethertononsea A Story,1869,"https://archive.org/details/texts?&and[]=Nethertononsea%20A%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Alford"""
39,Unknown,,The Royal Wanderer Or The Exile Of England A Tale,1815,https://archive.org/details/texts?&and[]=The%20Royal%20Wanderer%20Or%20The%20Exile%20Of%20England%20A%20Tale&and[]=mediatype%3A%22texts%22
40,Allardyce,Alexander,The City Of Sunshine A Novel,1877,"https://archive.org/details/texts?&and[]=The%20City%20Of%20Sunshine%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Allardyce"""
41,Allen,Charles,Dumaresqs Daughter A Novel,1891,"https://archive.org/details/texts?&and[]=Dumaresqs%20Daughter%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Allen"""
42,Allen,Charles,In All Shades A Novel,1886,"https://archive.org/details/texts?&and[]=In%20All%20Shades%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Allen"""
43,Allen,Charles,The Duchess Of Powysland A Novel,1892,"https://archive.org/details/texts?&and[]=The%20Duchess%20Of%20Powysland%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Allen"""
44,Allen,Charles,The Scallywag,1893,"https://archive.org/details/texts?&and[]=The%20Scallywag&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Allen"""
45,Allen,Charles,The Tents Of Shem,1889,"https://archive.org/details/texts?&and[]=The%20Tents%20Of%20Shem&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Allen"""
46,Allen,Charles,The Woman Who Did,1895,"https://archive.org/details/texts?&and[]=The%20Woman%20Who%20Did&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Allen"""
47,Allison,William,Blair Athol A Novel,1881,"https://archive.org/details/texts?&and[]=Blair%20Athol%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Allison"""
48,Allston,Washington,Monaldi A Tale,1841,"https://archive.org/details/texts?&and[]=Monaldi%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Allston"""
49,Amory,Thomas,The Life Of John Buncle Esq By Thomas Amory,1825,"https://archive.org/details/texts?&and[]=The%20Life%20Of%20John%20Buncle%20Esq%20By%20Thomas%20Amory&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Amory"""
50,Unknown,,Caprice Or Anecdotes Of The Listowel Family An Irish Novel,1824,https://archive.org/details/texts?&and[]=Caprice%20Or%20Anecdotes%20Of%20The%20Listowel%20Family%20An%20Irish%20Novel&and[]=mediatype%3A%22texts%22
51,Anderson,Caroline,The Three Paths Or Truth Vanity And Profession,1852,"https://archive.org/details/texts?&and[]=The%20Three%20Paths%20Or%20Truth%20Vanity%20And%20Profession&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Anderson"""
52,Hamilton,Ann,The Forest Of St Bernardo,1806,"https://archive.org/details/texts?&and[]=The%20Forest%20Of%20St%20Bernardo&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Hamilton"""
53,Unknown,,Ada Moores Story A Novel,1867,https://archive.org/details/texts?&and[]=Ada%20Moores%20Story%20A%20Novel&and[]=mediatype%3A%22texts%22
54,Unknown,,Aggesden Vicarage Or Bridget Storeys First Charge A Tale For The Young,1859,https://archive.org/details/texts?&and[]=Aggesden%20Vicarage%20Or%20Bridget%20Storeys%20First%20Charge%20A%20Tale%20For%20The%20Young&and[]=mediatype%3A%22texts%22
55,Unknown,,Alexena Or The Castle Of Santa Marco A Romance Embellished With Engravings,1817,https://archive.org/details/texts?&and[]=Alexena%20Or%20The%20Castle%20Of%20Santa%20Marco%20A%20Romance%20Embellished%20With%20Engravings&and[]=mediatype%3A%22texts%22
56,Unknown,,Amat A Novel,1881,https://archive.org/details/texts?&and[]=Amat%20A%20Novel&and[]=mediatype%3A%22texts%22
57,Unknown,,Anderida Or The Briton And The Saxon Ad Ccccxli,1875,https://archive.org/details/texts?&and[]=Anderida%20Or%20The%20Briton%20And%20The%20Saxon%20Ad%20Ccccxli&and[]=mediatype%3A%22texts%22
58,Unknown,,Antipodes Or The New Existence A Tale Of Real Life,1855,https://archive.org/details/texts?&and[]=Antipodes%20Or%20The%20New%20Existence%20A%20Tale%20Of%20Real%20Life&and[]=mediatype%3A%22texts%22
59,Unknown,,Barnadiston A Tale Of The Seventeenth Century,1834,https://archive.org/details/texts?&and[]=Barnadiston%20A%20Tale%20Of%20The%20Seventeenth%20Century&and[]=mediatype%3A%22texts%22
60,Unknown,,Brimelsea Or Character The Index Of Fate,1857,https://archive.org/details/texts?&and[]=Brimelsea%20Or%20Character%20The%20Index%20Of%20Fate&and[]=mediatype%3A%22texts%22
61,Unknown,,Clara Harrington A Domestic Tale,1852,https://archive.org/details/texts?&and[]=Clara%20Harrington%20A%20Domestic%20Tale&and[]=mediatype%3A%22texts%22
62,Unknown,,A Tale Of The Barons Wars,1826,https://archive.org/details/texts?&and[]=A%20Tale%20Of%20The%20Barons%20Wars&and[]=mediatype%3A%22texts%22
63,Unknown,,Eva Desmond Or Mutation,1858,https://archive.org/details/texts?&and[]=Eva%20Desmond%20Or%20Mutation&and[]=mediatype%3A%22texts%22
64,Unknown,,False Positions Or Sketches Of Character,1863,https://archive.org/details/texts?&and[]=False%20Positions%20Or%20Sketches%20Of%20Character&and[]=mediatype%3A%22texts%22
65,Unknown,,The Actress Of The Present Day,1817,https://archive.org/details/texts?&and[]=The%20Actress%20Of%20The%20Present%20Day&and[]=mediatype%3A%22texts%22
66,Unknown,,The Adulteress Or Anecdotes Of Two Noble Families A Tale,1810,https://archive.org/details/texts?&and[]=The%20Adulteress%20Or%20Anecdotes%20Of%20Two%20Noble%20Families%20A%20Tale&and[]=mediatype%3A%22texts%22
67,Unknown,,The Adventurers Or Scenes In Ireland In The Reign Of Elizabeth,1825,https://archive.org/details/texts?&and[]=The%20Adventurers%20Or%20Scenes%20In%20Ireland%20In%20The%20Reign%20Of%20Elizabeth&and[]=mediatype%3A%22texts%22
68,Unknown,,The Confessor A Novel,1851,https://archive.org/details/texts?&and[]=The%20Confessor%20A%20Novel&and[]=mediatype%3A%22texts%22
69,Unknown,,The Convent Of Notre Dame Or Jeannette,1807,https://archive.org/details/texts?&and[]=The%20Convent%20Of%20Notre%20Dame%20Or%20Jeannette&and[]=mediatype%3A%22texts%22
70,Unknown,,The Count Or Sublinary Life,1848,https://archive.org/details/texts?&and[]=The%20Count%20Or%20Sublinary%20Life&and[]=mediatype%3A%22texts%22
71,Unknown,,The Curse Of Ulrica Or The White Cross Knights Of Riddarholmen A Swedish Romance Of The Sixteenth Century,1815,https://archive.org/details/texts?&and[]=The%20Curse%20Of%20Ulrica%20Or%20The%20White%20Cross%20Knights%20Of%20Riddarholmen%20A%20Swedish%20Romance%20Of%20The%20Sixteenth%20Century&and[]=mediatype%3A%22texts%22
72,Unknown,,The Davenels Or A Campaign Of Fashion In Dublin,1829,https://archive.org/details/texts?&and[]=The%20Davenels%20Or%20A%20Campaign%20Of%20Fashion%20In%20Dublin&and[]=mediatype%3A%22texts%22
73,Unknown,,The Fair Carew Or Husbands And Wives,1851,https://archive.org/details/texts?&and[]=The%20Fair%20Carew%20Or%20Husbands%20And%20Wives&and[]=mediatype%3A%22texts%22
74,Unknown,,The Midnight Assassin Or Confession Of The Monk Rinaldi Containing A Complete History Of His Diabolical Machinations And Unparalleled Ferocity Together With A Circumstantial Account Of That Scourge Of Mankind The Inquistion With The Manner Of B,1802,https://archive.org/details/texts?&and[]=The%20Midnight%20Assassin%20Or%20Confession%20Of%20The%20Monk%20Rinaldi%20Containing%20A%20Complete%20History%20Of%20His%20Diabolical%20Machinations%20And%20Unparalleled%20Ferocity%20Together%20With%20A%20Circumstantial%20Account%20Of%20That%20Scourge%20Of%20Mankind%20The%20Inquistion%20With%20The%20Manner%20Of%20B&and[]=mediatype%3A%22texts%22
75,Anwyl,Edward,Reginald Trevor Or The Welsh Loyalists A Tale Of The Seventeenth Century,1829,"https://archive.org/details/texts?&and[]=Reginald%20Trevor%20Or%20The%20Welsh%20Loyalists%20A%20Tale%20Of%20The%20Seventeenth%20Century&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Anwyl"""
76,Lachlan,Elizabeth,Edgar A National Tale,1816,"https://archive.org/details/texts?&and[]=Edgar%20A%20National%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lachlan"""
77,Lachlan,Elizabeth,Leonora Or The Presentation At Court Being The First Of A Series Of Narratives Called Young Ladies Tales,1829,"https://archive.org/details/texts?&and[]=Leonora%20Or%20The%20Presentation%20At%20Court%20Being%20The%20First%20Of%20A%20Series%20Of%20Narratives%20Called%20Young%20Ladies%20Tales&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Lachlan"""
78,Unknown,,Cathal More Or Selflove And Selfcontrol,1852,https://archive.org/details/texts?&and[]=Cathal%20More%20Or%20Selflove%20And%20Selfcontrol&and[]=mediatype%3A%22texts%22
79,Unknown,,Ring And Coronet A Story Of Circus Life,1883,https://archive.org/details/texts?&and[]=Ring%20And%20Coronet%20A%20Story%20Of%20Circus%20Life&and[]=mediatype%3A%22texts%22
80,Armitage,Robert,Ernest Singleton,1848,"https://archive.org/details/texts?&and[]=Ernest%20Singleton&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Armitage"""
81,Armitt,Annie,The Garden At Monkholme A Novel,1878,"https://archive.org/details/texts?&and[]=The%20Garden%20At%20Monkholme%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Armitt"""
82,Wassermann,Lilias,David Armstrong Or Before The Dawn,1881,"https://archive.org/details/texts?&and[]=David%20Armstrong%20Or%20Before%20The%20Dawn&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Wassermann"""
83,Armstrong,Francis,Our Blue Jackets Afloat And Ashore A Novel,1866,"https://archive.org/details/texts?&and[]=Our%20Blue%20Jackets%20Afloat%20And%20Ashore%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Armstrong"""
84,Armstrong,Francis,The Frigate And The Lugger A Nautical Romance,1861,"https://archive.org/details/texts?&and[]=The%20Frigate%20And%20The%20Lugger%20A%20Nautical%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Armstrong"""
85,Armstrong,Francis,The Naval Lieutenant A Nautical Romance,1865,"https://archive.org/details/texts?&and[]=The%20Naval%20Lieutenant%20A%20Nautical%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Armstrong"""
86,Armstrong,Francis,The Pirates Of The Foam A Novel,1863,"https://archive.org/details/texts?&and[]=The%20Pirates%20Of%20The%20Foam%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Armstrong"""
87,Armstrong,Francis,The Warhawk A Tale Of The Sea,1855,"https://archive.org/details/texts?&and[]=The%20Warhawk%20A%20Tale%20Of%20The%20Sea&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Armstrong"""
88,Armstrong,Francis,The Wild Gazelle And Other Tales,1868,"https://archive.org/details/texts?&and[]=The%20Wild%20Gazelle%20And%20Other%20Tales&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Armstrong"""
89,Armstrong,Francis,The Young Commander A Novel,1856,"https://archive.org/details/texts?&and[]=The%20Young%20Commander%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Armstrong"""
90,Arnold,Robert,Hever Court,1867,"https://archive.org/details/texts?&and[]=Hever%20Court&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Arnold"""
91,Arnold,Thomas,Dramatic Stories,1832,"https://archive.org/details/texts?&and[]=Dramatic%20Stories&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Arnold"""
92,Ashe,Thomas,The Liberal Critic Or Memoirs Of Henry Percy Conveying A Correct Estimate Of The Manners And Principles Of The Present Times,1812,"https://archive.org/details/texts?&and[]=The%20Liberal%20Critic%20Or%20Memoirs%20Of%20Henry%20Percy%20Conveying%20A%20Correct%20Estimate%20Of%20The%20Manners%20And%20Principles%20Of%20The%20Present%20Times&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ashe"""
93,Ashe,Thomas,The Spirit Of The Book Or Memoirs Of Caroline Princess Of Hasburgh A Political And Amatory Romance,1811,"https://archive.org/details/texts?&and[]=The%20Spirit%20Of%20The%20Book%20Or%20Memoirs%20Of%20Caroline%20Princess%20Of%20Hasburgh%20A%20Political%20And%20Amatory%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ashe"""
94,Aston,Claude,They Are Only Cousins A Novel,1855,"https://archive.org/details/texts?&and[]=They%20Are%20Only%20Cousins%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Aston"""
95,Austen,Jane,Emma A Novel,1816,"https://archive.org/details/texts?&and[]=Emma%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Austen"""
96,Austen,Jane,Lady Susan,1794,"https://archive.org/details/texts?&and[]=Lady%20Susan&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Austen"""
97,Austen,Jane,Mansfield Park A Novel,1814,"https://archive.org/details/texts?&and[]=Mansfield%20Park%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Austen"""
98,Austen,Jane,Pride And Prejudice,1813,"https://archive.org/details/texts?&and[]=Pride%20And%20Prejudice&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Austen"""
99,Austen,Jane,Sanditon,1817,"https://archive.org/details/texts?&and[]=Sanditon&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Austen"""
100,Austen,Jane,Sense And Sensibility A Novel,1811,"https://archive.org/details/texts?&and[]=Sense%20And%20Sensibility%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Austen"""
102,Austen,Jane,The Watsons,1805,"https://archive.org/details/texts?&and[]=The%20Watsons&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Austen"""
103,Austin,Alfred,An Artists Proof,1864,"https://archive.org/details/texts?&and[]=An%20Artists%20Proof&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Austin"""
104,Austin,Alfred,Jessies Expiation A Novel,1867,"https://archive.org/details/texts?&and[]=Jessies%20Expiation%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Austin"""
105,Austin,Jane,Cipher A Romance,1869,"https://archive.org/details/texts?&and[]=Cipher%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Austin"""
106,Austin,Jane,Dora Darling The Daughter Of The Regiment,1865,"https://archive.org/details/texts?&and[]=Dora%20Darling%20The%20Daughter%20Of%20The%20Regiment&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Austin"""
107,Austin,Jane,Outpost,1867,"https://archive.org/details/texts?&and[]=Outpost&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Austin"""
108,Austin,Jane,The Shadow Of Moloch Mountain,1870,"https://archive.org/details/texts?&and[]=The%20Shadow%20Of%20Moloch%20Mountain&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Austin"""
109,Unknown,,Lemuel The Romance Of Politics,1883,https://archive.org/details/texts?&and[]=Lemuel%20The%20Romance%20Of%20Politics&and[]=mediatype%3A%22texts%22
110,Unknown,,Gerald Hastings Of Barton,1870,https://archive.org/details/texts?&and[]=Gerald%20Hastings%20Of%20Barton&and[]=mediatype%3A%22texts%22
111,Unknown,,Pomegranate Seed,1886,https://archive.org/details/texts?&and[]=Pomegranate%20Seed&and[]=mediatype%3A%22texts%22
112,Unknown,,Varieties Of Life Or Conduct And Consequences A Novel,1815,https://archive.org/details/texts?&and[]=Varieties%20Of%20Life%20Or%20Conduct%20And%20Consequences%20A%20Novel&and[]=mediatype%3A%22texts%22
113,Unknown,,Una Crichton,1882,https://archive.org/details/texts?&and[]=Una%20Crichton&and[]=mediatype%3A%22texts%22
114,Bacon,Delia,Tales Of The Puritans The Regicides The Fair Pilgrim Castine,1831,"https://archive.org/details/texts?&and[]=Tales%20Of%20The%20Puritans%20The%20Regicides%20The%20Fair%20Pilgrim%20Castine&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Bacon"""
115,Bacon,Thomas,The Orientalist Containing A Series Of Tales Legends And Historical Romances,1842,"https://archive.org/details/texts?&and[]=The%20Orientalist%20Containing%20A%20Series%20Of%20Tales%20Legends%20And%20Historical%20Romances&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Bacon"""
116,Bagby,George,What I Did With My Fifty Millions,1874,"https://archive.org/details/texts?&and[]=What%20I%20Did%20With%20My%20Fifty%20Millions&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Bagby"""
117,Bage,Robert,Hermsprong Or Man As He Is Not A Novel,1796,"https://archive.org/details/texts?&and[]=Hermsprong%20Or%20Man%20As%20He%20Is%20Not%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Bage"""
118,Bage,Robert,Man As He Is A Novel,1792,"https://archive.org/details/texts?&and[]=Man%20As%20He%20Is%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Bage"""
119,Bainbridge,Maria,Rose Of Woodlee A Tale,1843,"https://archive.org/details/texts?&and[]=Rose%20Of%20Woodlee%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Bainbridge"""
120,Baker,Henry,Strafford A Romance,1878,"https://archive.org/details/texts?&and[]=Strafford%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baker"""
121,Baldwin,Louisa,Richard Dare,1894,"https://archive.org/details/texts?&and[]=Richard%20Dare&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baldwin"""
122,Balfour,Alexander,The Foundling Of Glenthorn Or The Smugglers Cave A Novel,1823,"https://archive.org/details/texts?&and[]=The%20Foundling%20Of%20Glenthorn%20Or%20The%20Smugglers%20Cave%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Balfour"""
123,Ballantyne,Robert,The Coral Island A Tale Of The Pacific Ocean,1858,"https://archive.org/details/texts?&and[]=The%20Coral%20Island%20A%20Tale%20Of%20The%20Pacific%20Ocean&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Ballantyne"""
124,Banim,John,Father Connell,1842,"https://archive.org/details/texts?&and[]=Father%20Connell&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Banim"""
125,Banim,John,Tales,1825,"https://archive.org/details/texts?&and[]=Tales&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Banim"""
126,Banim,John,The Boyne Water A Tale,1826,"https://archive.org/details/texts?&and[]=The%20Boyne%20Water%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Banim"""
127,Banim,John,The Croppy A Tale Of 1798,1828,"https://archive.org/details/texts?&and[]=The%20Croppy%20A%20Tale%20Of%201798&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Banim"""
128,Banim,John,The Denounced,1830,"https://archive.org/details/texts?&and[]=The%20Denounced&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Banim"""
129,Banim,Michael,The Mayor Of Windgap And Canvassing,1835,"https://archive.org/details/texts?&and[]=The%20Mayor%20Of%20Windgap%20And%20Canvassing&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Banim"""
130,Banim,Michael,The Town Of The Cascades,1864,"https://archive.org/details/texts?&and[]=The%20Town%20Of%20The%20Cascades&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Banim"""
131,Banks,Henry,Melchior Gorles A Tale Of Modern Mesmerism,1867,"https://archive.org/details/texts?&and[]=Melchior%20Gorles%20A%20Tale%20Of%20Modern%20Mesmerism&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Banks"""
132,Banks,Isabella,Forbidden To Marry A Novel,1883,"https://archive.org/details/texts?&and[]=Forbidden%20To%20Marry%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Banks"""
133,Banks,Isabella,Gods Providence House A Story Of 1791,1865,"https://archive.org/details/texts?&and[]=Gods%20Providence%20House%20A%20Story%20Of%201791&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Banks"""
134,Banks,Isabella,Sybilla And Other Stories,1885,"https://archive.org/details/texts?&and[]=Sybilla%20And%20Other%20Stories&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Banks"""
135,Banks,Isabella,The Manchester Man,1876,"https://archive.org/details/texts?&and[]=The%20Manchester%20Man&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Banks"""
136,Banks,Isabella,Wooers And Winners Or Under The Scars A Yorkshire Story,1882,"https://archive.org/details/texts?&and[]=Wooers%20And%20Winners%20Or%20Under%20The%20Scars%20A%20Yorkshire%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Banks"""
137,Barclay,Florence,Guy Mervyn A Novel,1891,"https://archive.org/details/texts?&and[]=Guy%20Mervyn%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Barclay"""
138,Baring-Gould,Sabine,Arminell A Social Romance,1889,"https://archive.org/details/texts?&and[]=Arminell%20A%20Social%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baring-Gould"""
139,Baring-Gould,Sabine,Cheap Jack Zita,1894,"https://archive.org/details/texts?&and[]=Cheap%20Jack%20Zita&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baring-Gould"""
140,Baring-Gould,Sabine,Court Royal A Story Of Cross Currents,1886,"https://archive.org/details/texts?&and[]=Court%20Royal%20A%20Story%20Of%20Cross%20Currents&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baring-Gould"""
141,Baring-Gould,Sabine,In Exitu Israel An Historical Novel,1870,"https://archive.org/details/texts?&and[]=In%20Exitu%20Israel%20An%20Historical%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baring-Gould"""
142,Baring-Gould,Sabine,In The Roar Of The Sea A Tale Of The Cornish Coast,1892,"https://archive.org/details/texts?&and[]=In%20The%20Roar%20Of%20The%20Sea%20A%20Tale%20Of%20The%20Cornish%20Coast&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baring-Gould"""
143,Baring-Gould,Sabine,John Herring A West Of England Romance,1883,"https://archive.org/details/texts?&and[]=John%20Herring%20A%20West%20Of%20England%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baring-Gould"""
144,Baring-Gould,Sabine,Kitty Alone A Story Of Three Fires,1894,"https://archive.org/details/texts?&and[]=Kitty%20Alone%20A%20Story%20Of%20Three%20Fires&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baring-Gould"""
145,Baring-Gould,Sabine,Mrs Curgenven Of Curgenven,1893,"https://archive.org/details/texts?&and[]=Mrs%20Curgenven%20Of%20Curgenven&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baring-Gould"""
146,Baring-Gould,Sabine,Red Spider,1887,"https://archive.org/details/texts?&and[]=Red%20Spider&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baring-Gould"""
147,Baring-Gould,Sabine,Richard Cable The Lightshipman,1888,"https://archive.org/details/texts?&and[]=Richard%20Cable%20The%20Lightshipman&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baring-Gould"""
148,Baring-Gould,Sabine,The Gaverocks A Tale Of The Cornish Coast,1887,"https://archive.org/details/texts?&and[]=The%20Gaverocks%20A%20Tale%20Of%20The%20Cornish%20Coast&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baring-Gould"""
149,Baring-Gould,Sabine,The Pennycomequicks A Novel,1889,"https://archive.org/details/texts?&and[]=The%20Pennycomequicks%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baring-Gould"""
150,Baring-Gould,Sabine,The Queen Of Love A Novel,1894,"https://archive.org/details/texts?&and[]=The%20Queen%20Of%20Love%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Baring-Gould"""
151,Barrett,Eaton,The Heroine Or Adventures Of Cherubina,1814,"https://archive.org/details/texts?&and[]=The%20Heroine%20Or%20Adventures%20Of%20Cherubina&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Barrett"""
152,Barrett,Eaton,The Metropolis A Novel,1819,"https://archive.org/details/texts?&and[]=The%20Metropolis%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Barrett"""
